podcast_id,episode_titre,url,description,theme,release_date,podcast_titre
7JyjjDJ6benEc2LFRoW3Yy,"#54 - LEVER DES FONDS partie 1 - Quels sont les différents types de financement et de fonds d'investissement ? Toutes les réponses avec Sylvie Matz, Senior Advisor et Operating Partner",https://open.spotify.com/embed/episode/1HBzjkn31z7wOeHt6fFhdN,"🚀 Nouvelle série d'épisodes sur Techlipstick : La levée de fonds décryptée en trois parties ! La levée de fonds est un élément clé pour de nombreuses startups et entreprises en phase de croissance. Pour démystifier ce processus complexe, j'ai eu le privilège d'accueillir Sylvie Matz, une professionnelle chevronnée avec près de 30 ans d'expérience dans le domaine des fonds d'investissement. 🌟 Au programme : 1️⃣ La découverte du monde des fonds d'investissement et de leur rôle majeur dans le paysage financier. 2️⃣ Une exploration approfondie du processus de levée de fonds, des étapes clés aux types de financements. 3️⃣ Des conseils d'experte pour réussir sa levée de fonds, ainsi que des insights précieux de Sylvie sur la façon de faire carrière dans les métiers d'investissement.  💬 ""En 2022...on est à près de 23 000 entreprises qui sont soutenues par les fonds d'investissement.Et ça représente 10 millions de salariés, c'est énorme. ."" - Sylvie Matz  🎧 Chaque épisode de cette série est une mine d'informations pour tous les entrepreneur.es et passionné.es du monde startup. Ne manquez pas cette opportunité d'apprendre des meilleurs !  Les références :   Invest Europe  Baromètre de l'attractivité d'EY  Le livre de Xavier Milin : Lever des fonds, mode d'emploi""  Etude France Invest   ",entrepreneuriat,2023-10-31,TechLipstick
7JyjjDJ6benEc2LFRoW3Yy,#53 - Tech for Good : récap des témoignages ,https://open.spotify.com/embed/episode/6E4kDaTxrtELdSy4zpxbSz,"Ma mission : vous aider à vous y repérer et vous partager pourquoi j'ai aimé chacun des entretiens. Au micro de Techlipstick j'ai reçu 5 entrepreneures et la CEO d'une entreprise à impact :   Audrey Bouyer, la fondatrice de Wounded Women. Son domaine d’impact, c’est la santé des femmes (#46)  Samah Ghalloussi, la fondatrice de Aalia.tech, vient en aide aux médecins (#48, également sur YouTube)   Maeva Courtois a fondé Helios, une banque qui bouscule le secteur bancaire en proposant à ses clients une totale transparence sur les projets qu’elle finance, qui doivent contribuer à la transition écologique.   Arbia Smiti est une serial entrepreneure qui a créé Rosaly, une solution digitale à destination des salariés les plus fragiles.   Camille Agon et Rebecca Fischer-Bensoussan sont investies dans la domaine des RH pour démocratiser l'accès aux assistant.es personnel.les. (également sur YouTube).    Et enfin Chloé Clair est la CEO d'une startup dans le domaine de la rénovation immobilière décarbonnée.  🎧🔗⭐🙏🏻Ecoutez, partagez, likez pour nous encourager !!        ",entrepreneuriat,2023-10-23,TechLipstick
7JyjjDJ6benEc2LFRoW3Yy,#52 - Comment créer son MVP pour lancer son business ? Avec Camille Agon et Rebecca Fischer-Bensoussan de YOLO,https://open.spotify.com/embed/episode/3Vuw1pJPxbQgtC4Fujb1sO,"#entrepreneuriatfeminin #tech - Créer son MVP en nocode pour trouver son marché  “Human empowered by technology”, c’est la vision de Rebecca et Camille, fondatrice de YOLO dont vous avez pu découvrir le parcours dans l’épisode 51 du podcast Techlipstick (également disponible en vidéo sur la chaine YouTube). Elles nous notamment ont partagé leur parcours et tout dit sur l'aventure de YOLO, la plateforme qui permet aux entreprises d'offrir un.e assistant.e personnel.le à leurs salarié.es.  Cette fois, elles reviennent sur la tech qui leur a permis de faire les preuves de leur produit.   Dans cette session, nous échangeons sur la plateforme technologique qu’elles ont mise en place pour leur MVP (Minimum Viable Product) :   Découvrez comment elles ont fait leur choix,   comment elles ont recherché les retours utilisateurs,   ce qu’elles ont appris,   le budget,    les limites du projet    et ce qu’elles prévoient pour la suite.  “C’est comme avec les médecins : il faut demander un deuxième, voire un troisième avis. Le fait qu’on ne soit pas techs nous a forcé à tout questionner.” Ces précieux conseils vont t'aider à réfléchir à ton projet d’entrepreunarial et d’éviter les erreurs qui peuvent coûter du temps et de l’argent. ----------- Pour soutenir Techlipstick, n'oublie pas de liker et partager !        ",entrepreneuriat,2023-10-17,TechLipstick
7JyjjDJ6benEc2LFRoW3Yy,#51 - Camille et Rebecca créent la solution pour résoudre le problème de la charge mentale parentale en entreprise 💡 APPEL AU GOUVERNEMENT !,https://open.spotify.com/embed/episode/6wJsFeCf59hqwyfxbG9ErY,"Rebecca Fischer-Bensoussan et Camille Agon sont les co-fondatrices de YOLO, une solution révolutionnaire pour les entreprises qui veulent aider leurs salarié.es à se libérer de leur charge mentale en tant que parents.  Partie 1 : tout sur le parcours des co-fondatrices et le business de Yolo Partie 2 : la question du financement de Yolo, la relation entre associées, les références de Camille et Rebecca et l’APPEL AU GOUVERNEMENT POUR UN MONDE DU TRAVAIL PLUS PARITAIRE.  Les références échangées dans l'épisode :   We think code , créé par Camille  La récompense qu'elles ont obtenue https://l-impact.fr/l-impact-awards-2023/    Le réseau https://pwnparis.net/    https://hbr.org/2023/08/what-makes-some-teams-high-performing   La série “The drop out” sur Disney Plus   Le livre d’Adèle Bréau “L’heure des Femmes”   Allya Semiai   Femmes Hazadi  ______________ 👉Pour suivre l'actualité de techlipstick :    Suis la ⁠⁠page LinkedIn⁠⁠ et le compte Instagram    Tu peux également visiter le site ⁠⁠techlipstick.com⁠⁠  Pour me contacter : ⁠⁠aurelie@techlipstick.com⁠⁠ Et pour m'encourager tu peux mettre des étoiles (Apple podcast), laisser un commentaire, sans oublier de t'abonner. Merci !     ",IA,2023-10-11,TechLipstick
7JyjjDJ6benEc2LFRoW3Yy,"#50 - Arbia Smiti, serial entrepreneure, révolutionne la vie des salarié.es avec Rosaly",https://open.spotify.com/embed/episode/4BRVPeavO8d8EbKc0R2xXy,"Arbia Smiti est la fondatrice et CEO de Rosaly, qui met à disposition des entreprises et de leurs salarié.es une solution digitale pour faciliter l'avance sur salaire et en même temps les aider à avoir une meilleure gestion financière. Que vous soyez entrepreneur.e, salarié.e ou à la direction des Ressources Humaines, vous allez apprendre plein de choses dans cet entretien passionnant :   Du début jusque 11 ~, Arbia parle de son parcours et de tout ce qu'elle a appris dans sa première aventure entrepreneuriale.  De 11 jusque 25~: la mission de Rosaly, comment ça marche, les chiffres, ce qu'est le stress financier,  De 25 à la fin de la première partie : ses responsabilités, la levée de fonds, sa vision de la tech, comment elle éduque le marché.  Partie 2 : ses références, la charge mentale de l'entrepreneure, sur ce qu'est une entreprise à mission et comment la suivre.  🎧✨Belle écoute !   Références :  Les offres d'emploi de Rosaly sont accessibles Ici La série sur Theranos est disponible sur Disney+ La série We Crashed sur WeWork est disponible sur AppleTV Suivre Rosaly sur LinkedIn  ______________   👉Pour suivre l'actualité de techlipstick :    Suis la ⁠⁠page LinkedIn⁠⁠ et le compte Instagram @techlipstickco   Tu peux également visiter le site ⁠⁠techlipstick.com⁠⁠  Pour me contacter : ⁠⁠aurelie@techlipstick.com⁠⁠ Et pour m'encourager tu peux mettre des étoiles (Apple podcast), laisser un commentaire, sans oublier de t'abonner. Merci ! ",entrepreneuriat,2023-09-27,TechLipstick
7JyjjDJ6benEc2LFRoW3Yy,#49 - Maeva Courtois bouscule le secteur bancaire avec Helios,https://open.spotify.com/embed/episode/1Fbw43O1EKrY3e6RAMwX6S," Mon invitée est la co-fondatrice de Helios et est une entrepreneure qui a décidé de bousculer le secteur bancaire pour remettre l’écologie au coeur des décisions d’investissement. Tu vas tout comprendre dans cet épisode, et découvrir qu’on peut agir autrement qu’en triant ses déchets, tout en gardant une attitude positive malgré l'urgence climatique.  Elle partage également les informations sur les recrutements en cours dans la société.  Références : Livre : “Le bug humain” de Sébastien Boelher qui explique le fonctionnement du cerveau et sur ce qui nous guide. Elle explique pourquoi l’art Au sujet de l’écologie : Jean-Marc Jancovici, Camille Etienne, Bon Pote --------------- 👉Pour suivre l'actualité de techlipstick :   Suis la ⁠⁠page LinkedIn⁠⁠ et le compte Instagram @techlipstickco  Tu peux également visiter le site ⁠⁠techlipstick.com⁠⁠  Pour me contacter : ⁠⁠aurelie@techlipstick.com⁠⁠ Et pour m'encourager tu peux mettre des étoiles (Apple podcast), laisser un commentaire, sans oublier de t'abonner. Merci !   ",entrepreneuriat,2023-09-13,TechLipstick
7JyjjDJ6benEc2LFRoW3Yy,"#48 - Le parcours inspirant de Samah Ghalloussi, data scientist, fondatrice et CEO d'une startup dans le domaine de la santé ",https://open.spotify.com/embed/episode/6m1KbsEtzA8hJOfFFeNEsP,"Cet épisode est un cadeau à partager ! Si vous connaissez des jeunes filles qui aiment les sciences, le parcours de Samah peut vraiment les aider dans leur orientation ! Si vous avez envie d'entreprendre ou connaissez quelqu'un qui veut entreprendre, elle partage des conseils concrets. Sa startup Aalia.tech est incubée dans le prestigieux programme Microsoft de Station F. Ne manquez pas son partage d'expérience, belle écoute !  👉Pour suivre l'actualité de techlipstick :   Suis la ⁠⁠page LinkedIn⁠⁠ et le compte Instagram @techlipstickco  Tu peux également visiter le site ⁠⁠techlipstick.com⁠⁠  Pour me contacter : ⁠⁠aurelie@techlipstick.com⁠⁠ Et pour m'encourager, mets cinq étoiles sur Apple podcast, merci ! ",IA,2023-08-30,TechLipstick
7JyjjDJ6benEc2LFRoW3Yy,"#47 - ""Capsule temporelle"", un épisode réalisé par quatre étudiantes de Digital Campus sur une femme extraordinaire",https://open.spotify.com/embed/episode/0KJYRMOE4TxW5P0rU92KV4,"Le destin hors norme d'une femme aussi belle qu'intelligente et curieuse du monde qui l'entoure, contée avec brio par Aurélia Sheahan, Axelle Mada, Tania Heriem et Tiffany Gomez.  __________________ Pour suivre l'actualité de techlipstick :   Suis la ⁠⁠page LinkedIn⁠⁠ et le compte Instagram @techlipstickco  Tu peux également visiter le site ⁠⁠techlipstick.com⁠⁠  Pour me contacter : ⁠⁠aurelie@techlipstick.com⁠⁠ Et pour m'encourager, mets cinq étoiles sur Apple podcast, merci !   ",IA,2023-08-22,TechLipstick
7JyjjDJ6benEc2LFRoW3Yy,#46 - Audrey Bouyer construit sa légende dans le domaine de la FemTech,https://open.spotify.com/embed/episode/3KQFNE1eMfkP0nTCtJkj4Q,"Audrey Bouyer est la fondatrice de Wounded Women  (à retrouver aussi sur Instagram).  Tu vas découvrir dans cet épisode :  Comment sa passion pour le Moyen Orient l'a amenée à changer son orientation professionnelle,   Pourquoi elle a quitté l'industrie de la défense,  Ce que Viva Tech va changer pour elle,  Pourquoi elle se définit comme patiente entrepreneure,  et plein d'autres choses sur elle et son entreprise. Ses références :   'La guerre d'Algérie, mémoire oubliée', le livre de Roger Albert  'Legend Ladies', le podcast de Laura Lesueur   L'incubateur Willa   L'organisation Femmes des territoires   Le réseau Bouge ta boite   L'association Fem Tech France de Delphine Moulu   'L'art de la victoire', la biographie du fondateur de Nike  __________________ Pour suivre l'actualité de techlipstick :    Suis la ⁠⁠page LinkedIn⁠⁠ et le compte Instagram @techlipstickco   Tu peux également visiter le site ⁠⁠techlipstick.com⁠⁠  Pour me contacter : ⁠⁠aurelie@techlipstick.com⁠⁠ Et pour m'encourager, mets cinq étoiles sur Apple podcast, merci ! ",entrepreneuriat,2023-07-24,TechLipstick
7JyjjDJ6benEc2LFRoW3Yy,"#45 - Episode capsule : 'Au-delà des codes' avec l'interview de Fariza Souilah, une community manager pas comme les autres",https://open.spotify.com/embed/episode/2r9xW5eEmAnY8Wwj5tFKNC,"Céline Balliet et Farrah Haloui, étudiantes à Digital Campus, ont interviewé Fariza Souilah, présidente de Zafiravestairesolidaire et fondatrice de Marisca. Fariza explique comment elle a acquis les compétences de COMMUNITY MANAGER et partage ses conseils. Elle explique comment son association oeuvre pour aider les femmes à reprendre le pouvoir sur leur image et les résultats que cela engendre. Le concept de Céline et Farrah a remporté le Prix de l'Impact de Digital Campus parmi 100 projets présentés lors de la Maker Week. Belle écoute ! ___________________ Pour suivre l'actualité de techlipstick :   Suis la ⁠page LinkedIn⁠ et le compte Instagram @techlipstickco  Tu peux également visiter le site ⁠techlipstick.com⁠  Pour me contacter : ⁠aurelie@techlipstick.com⁠ Et pour m'encourager, mets cinq étoiles sur Apple podcast, merci !   ",IA,2023-07-17,TechLipstick
7JyjjDJ6benEc2LFRoW3Yy,"#44 - Le parcours de Chloé Clair, dirigeante dans le secteur de la construction puis CEO de namR, startup de la green tech. ",https://open.spotify.com/embed/episode/7pDsRbUQRmAIhdKT4tbVQ7,"Après un parcours académique exceptionnel incluant Polytechnique et un diplôme d'architecture, Chloé Clair a travaillé dans le domaine de la construction jusqu'à occuper un poste au comité exécutif de Vinci Construction.  Nous échangeons sur ce parcours, sur ce qui l'a conduite à changer de voie en prenant la direction de namR, et surtout sur les carrières au féminin. Les références de Chloé :   La femme qu'elle admire : Zaha Hadid, architecte star iranienne,  Le livre qu'elle recommande : ""Sans carte ni boussole"" de Marc de Leyritz  Les podcasts qu'elle aime : GDIY, ""Legend Ladies"" et ""Les baladeurs"",  L'association qu'elle soutient : ""Elles bougent"" pour leur action auprès des plus jeunes.  ___________________ Pour suivre l'actualité de techlipstick : Suis la ⁠page LinkedIn⁠ et le compte Instagram @techlipstickco Tu peux également visiter le site ⁠techlipstick.com⁠ Pour me contacter : ⁠aurelie@techlipstick.com⁠ Et pour m'encourager, mets cinq étoiles sur Apple podcast, merci ! ",IA,2023-07-10,TechLipstick
7JyjjDJ6benEc2LFRoW3Yy,"#43 - ""Soror'IT"", un épisode réalisé par Anaïs, Jérôme et Lilou, étudiants à Digital Campus sur une femme de la tech pas comme les autres",https://open.spotify.com/embed/episode/3JJ19DU2ttHIiCE3H2tbqv,"Découvre le parcours exceptionnel d'une bonne soeur américaine pionnière de l'informatique aux Etats-Unis. Une histoire superbement contée par Anaïs Würtz et Jérôme Foucher avec Lilou Clément à la réalisation. ___________________ Pour suivre l'actualité de techlipstick : Suis la page LinkedIn et le compte Instagram @techlipstickco Tu peux également visiter le site techlipstick.com Pour me contacter : aurelie@techlipstick.com Et pour m'encourager, mets cinq étoiles sur Apple podcast, merci !      Pour proposer un concept : aurelie@techlipstick.com",IA,2023-07-02,TechLipstick
7JyjjDJ6benEc2LFRoW3Yy,#42 - Lancement de la Saison 2 : tout ce qui t'attend dans les trois prochains mois ,https://open.spotify.com/embed/episode/3pe3E5fZAb8DxI4vkflJ9U,"Pour suivre l'actualité :   Suis la page LinkedIn   Follow le compte Instagram @techlipstickco  Tu peux également visiter le site techlipstick.com Pour me contacter : aurelie@techlipstick.com Et pour m'encourager, mets cinq étoiles sur Apple podcast, merci !",tech,2023-06-26,TechLipstick
7JyjjDJ6benEc2LFRoW3Yy,"#41 - Pierre-Arnaud Bouyer, manager Diversité Equité Inclusion : ses recettes pour rendre la tech plus diverse.",https://open.spotify.com/embed/episode/2CPYk67DWjQthCtiIdx5tT,"Pierre-Arnaud Bouyer est manager DEI de Platform.sh, une entreprise française qui propose une solution PaaS (Platform as a Service).  Il livre ses bonnes pratiques et les recettes qui marchent pour recruter les personnes qui vont parfaitement s'intégrer à la culture de l'entreprise, pour créer des équipes diverses qui vont faire exploser les résultats, et pour retenir les talents. Une conversation approfondie pour tous celles et ceux qui se demandent comment faire ou comment choisir son employeur, mais aussi un partage d'expérience personnel sur ce qui a motivé sa recherche de justice.   Les références échangées pendant l'épisode :   Le livre ""Neuroleadership : Le Cerveau face à la décision et au changement""   Le livre ""Brotopia"" d'Emily Chang, déjà cité.  L'entreprise 50intech  Ses références dans la tech : Philippe Vimard, Doctolib et Fred Plais fondateur de Platform.sh  L'application Dashlane  Le livre ""Changer d'état d'esprit: Une nouvelle psychologie de la réussite""  La newsletter et podcast ""Recruiting brain food""  Le podcast de Robin Choy ""A-players""     _________________________________________________ Pour nous soutenir, rien de tel qu'un commentaire et des étoiles :  👉 Sur Apple podcast : sur la page du show, scrollez vers le bas pour trouver la section ""Ratings & Reviews"". Sélectionnez le nombre d'étoiles que vous souhaitez donner et cliquez sur ""write a review"" pour ajouter un commentaire.👉 Sur Spotify : cliquez sur ""s'abonner"" sous la bannière de l'émission (scrollez vers le haut si jamais vous ne voyez que les épisodes). Cliquez sur les trois petits points à droite de la molette et sur ""Evaluer l'émission"". Pour pouvoir noter, il faut au moins écouter un épisode en entier. Pour activer les téléchargements, cliquez sur ⚙. Le show et chaque épisode peuvent être partagés.👉 Sur Deezer : il n'est pas possible de commenter. On peut enregister dans sa bibliothèque en cliquant sur le coeur et activer les ""Notifications nouveaux épisodes"" sous l'en-tête de l'émission.",IA,2023-06-12,TechLipstick
7JyjjDJ6benEc2LFRoW3Yy,🤗 Synthèse SAISON 1 : choisis ton épisode et découvre ce que j'ai appris avec cette saison,https://open.spotify.com/embed/episode/1Tshdyg8fMA91HYoWBaJwM,"8 mois, 40 épisodes, presque pas d'interruption ! Lorsque j'ai lancé techlipstick en juin 2022, j'avais pour ambition de faire 20 épisodes.  Pour cette petite synthèse, j'aborde deux points :   La liste des invitées pour t'aider à choisir si tu n'as pas encore écouté ou tu veux continuer,  Un petit bilan de ce que j'ai appris lors de cette première saison.  La référence du programme dont je fais partie depuis janvier est Horizons de Creatis. A suivre : l'actualité de Techlipstick et la présentation de la saison 2.  Comment soutenir techlipstick ?   Sur ta plateforme d'écoute, tu peux mettre des étoiles et surtout un commentaire, c'est ce qui aide à remonter dans les résultats.     Tu peux suivre la page LinkedIn ou le compte Instagram et partager les posts des épisodes. ",tech,2023-04-10,TechLipstick
7JyjjDJ6benEc2LFRoW3Yy,"#39 ⭐ Caroline Ramade, co-fondatrice et présidente de 50inTech et Top Voice LinkedIn",https://open.spotify.com/embed/episode/0bcrgMNhEpJVryLl6QgppX,"“J’ai quarante ans, c’est ce moment de crise existentielle, j'arrivais au bout d’un cycle, j'avais fait trois ans où j'avais travaillé comme une malade [… ] c’est maintenant où jamais, et donc je quitte Willa et je vais monter 50intech [...] j’ai peur, pendant trois mois j’ai vomi tous les matins”.   Caroline se destinait à une carrière de journaliste politique et est venue au numérique à travers son action dans la domaine politique, puis associatif. En 2018 elle se lance dans l'aventure entrepreneuriale avec 50inTech et vient de boucler une levée de fond d'un million d'euros !  C'est un entretien exceptionnel car elle connait extrêmement bien l'industrie de la tech au travers de son expérience en secteur public, incubateur et maintenant entrepreneure.  Nous avons parlé de son parcours, bien sûr, et aussi :   De l'histoire personnelle qui fait qu'elle a toujours voulu être femme d'affaires, et son émotion quand elle est venue pitcher son projet à New York,  Des énormes opportunités qu'il y a dans la tech,  Du pouvoir qu'ont les femmes qui ont des compétences à revendre dans la tech,   Du plus gros challenge pour développer son entreprise tech,   Des 300 ans qu'il faut pour arriver à l'égalité,   De comment le monde changerait s'il y avait plus de femmes aux manettes,   Et de ses engagements auprès de ONU Femme France et de Les canaux  Ses références :    ""Femmes invisibles"" par Caroline Criado Perez   les podcast ""Laisse béton - osez la vie au vert"" et aussi ""Change ma vie"" de Clotilde Dusoulier   Les femmes qu'elle admire  : Carole Zibi, Rachel Delacour, Claire Calmejane    ",entrepreneuriat,2023-04-03,TechLipstick
7JyjjDJ6benEc2LFRoW3Yy,"#38 - Série TECH FOUNDERS - Aude Pilleron, co-fondatrice de Pandasuite 🐼",https://open.spotify.com/embed/episode/4BBQvRrVsIJuQmGVN1iJ3J,"Aude a démarré sa carrière dans la communication après avoir considéré les Ressources Humaines. Par le jeu des rencontres, elle s'est lancé dans l'entrepreneuriat avec deux associés et a co-fondé Pandasuite, un studio de création no-code à découvrir dans l'épisode. Aude partage sa vision de la tech et donne des exemples de réalisation pour le bien commun des clients de Pandasuite. Nous avons aussi parlé des challenges qu'elle rencontre, d'éducation et de carrière.  Découvre son témoignage inspirant, où succès ne rime pas forcément avec croissance à tout prix.   Ses références :   Les applications de méditation, notamment Petit Bambou, et Google Earth pour son fils de quatre ans.  Sa figure tech : il y a souvent des gens qu’elle rencontre qui l’inspirent. Elle est toujours fascinée par l’espace et trouve incroyable des parcours comme celui de Barbara Belvisi, ou celui des fondatrices de Yuca et Too good to go.  Un livre qu’elle est en train de lire : “Les femmes aussi sont du voyage” de Lucie Azema.   Elle aime les podcast d’Arte radio et s’abonner aux newsletters. Elle passe plus de temps sur LinkedIn et est interessée par ce qui est en train de se produire sur Twitch. Samuel Etienne crée des formats à destination des jeunes et elle trouve intéressants ces nouveaux médias.          ",entrepreneuriat,2023-03-28,TechLipstick
7JyjjDJ6benEc2LFRoW3Yy,"#37 - Femmes de l'IA - Au coeur de la maintenance prédictive, Katia Hilal, co-fondatrice et COO d'Amiral Technologies",https://open.spotify.com/embed/episode/5DpwRT5bE6ScepY47qvtS7,"""D'ailleurs mes amis avaient fait un pari sur moi, ...et le pari était ""dans trois ans, Katia aura son entreprise""...et ils ont gagné"". Katia a un parcours académique impeccable, grande école d'ingénieur, doctorat, MBA et une carrière non moins brillante, tout en réussissant sa vie de famille. Quand un ami chercheur lui a proposé de l'aider à commercialiser son invention, elle a pris le temps d'étudier le marché puis a accepté de se lancer dans l'aventure. Amiral Technologies compte aujourd'hui quatre associés et vingt salariés. Avec humour et modestie, elle témoigne de son parcours et de ce qui l'anime comme cheffe d'entreprise. Nous avons aussi parlé de :   Ce qu'elle aime dans l'entrepreneuriat,  De la libération de la femme et de son souhait de voir plus de femmes se tourner vers la tech,  De son action humanitaire auprès de la population de Syrie, où elle est née.  Découvre son témoignage inspirant ! Ses références :   Au delà des ses qualités de grande scientifique, Marie Curie est restée modeste et fidèle à ses valeurs. Elle a développé un appareil radiographique pour équiper les ambulances pendant la Grande Guerre et a passé son permis pour aller sur le terrain avec sa fille soigner les soldats.  “De mémoire vive, une histoire de l'aventure numérique"" est un livre a beaucoup raisonné avec son parcours.  L'émission ""Secrets d'histoire"" avec les dessous du pouvoir notamment sur des femmes comme Eléonore d’Aquitaine ou Catherine Medecis. Comment les femmes se sont emparées de la stratégie … et je trouve dommage que ce n’ai pas permis à la femme de gagner en légitimité en tant qu’acteur de la société sur un plan plus reconnu, plus prestigieux.   Slack pour la productivité et la collaboration dans son entreprise.    ""Coeurs et action"", son association humanitaire.            ",entrepreneuriat,2023-03-20,TechLipstick
7JyjjDJ6benEc2LFRoW3Yy,"#36 - Championne Impact - Sophie Milochevitch, Chief Impact Officer @Mirakl",https://open.spotify.com/embed/episode/6Hjr0ln61DZ2Qz6xlg1MyG,"""L'impact, c'est nécessaire pour plein de raisons, d'abord parce que chacun doit prendre ses responsabilités et prendre sa part, c'est une évidence..."" Après ses études Sophie Milochevitch a choisi de se concentrer sur les aspects humains et a rejoint la tech à la suite d'une carrière déjà bien remplie en RH et conseil. Nous avons parlé de sujets importants, par exemple :    En quoi consiste la mission de Sophie et comment fait elle pour que Mirakl améliore son impact ?  Quelles sont les différences de carrière entre un cabinet de conseil et une entreprise tech ?   Quels sont les conseils carrière qu'elle aurait bien aimé qu'on lui donne ?   C'est quoi Technovation Girls ?  Tu peux retrouver les références mentionnées dans l'épisode sur le site.  Si tu aimes cet épisode, fais le connaitre autour de toi !  ",tech,2023-02-27,TechLipstick
7JyjjDJ6benEc2LFRoW3Yy,Série Business Leaders - Synthèse des quatre témoignages - Quelle rémunération pour les métiers commerciaux dans la tech ?,https://open.spotify.com/embed/episode/5n8YP4nmxFCTXeaHeomumh,"Une synthèse très rapide des quatre témoignages précédents avec un point sur les carrières commerciales dans la tech et leur rémunération.  Références de l'épisode :   L'étude de Uptoo sur les salaires commerciaux en 2023  BossieWomenInSales, l'initiative d'Aurélie Salomon pour aider les femmes exerçant un métier commercial dans la tech.   ",IA,2023-02-20,TechLipstick
7JyjjDJ6benEc2LFRoW3Yy,"#34 - Au coeur de la French Tech en Espagne, Blandine Weill, Managing Director de PALO IT Espagne",https://open.spotify.com/embed/episode/6yA7ZJ5kwLbD7Tfht83FIE,"Dans cet épisode, Blandine Weill vient parler de sa contribution au développement des entreprises de la tech qu'elle a accompagnée :   Alchimie, une société qui aide les opérateurs à distribuer de la VOD ( Video On Demand ) où elle est restée huit ans, dont quatre à monter la filiale en Espagne en tant que Country Manager,  Figures, une HR Tech qui aide les entreprises à gérer les salaires de manière équitable,  Et enfin PALO IT, une entreprise française qui oeuvre pour la Tech for Good à l'international, dont elle est en train de monter la filiale espagnole.  Un parcours exceptionnel où elle met en oeuvre ses compétences commerciales et surtout ses grandes qualités humaines et son goût pour les rencontres. 👉🏻Pour retrouver les références mentionnées dans l'épisode, rends toi sur la page dédiée de TechLipstick.com 💡 Tu t'interroges sur les carrières commerciales dans la tech ? Découvre les autres épisodes de la série Business Leaders Belle journée ou bonne nuit ! 🌞 ",IA,2023-02-13,TechLipstick
7JyjjDJ6benEc2LFRoW3Yy,"#33 - Marketer la solution No-code française la plus hot du marché - Nancy Bramble, Directrice Marketing de TimeTonic, solution nocode",https://open.spotify.com/embed/episode/5HyzQUVctNDaj6CPDMxMZN,"C’est le troisième épisode de la série Business Leaders, des femmes qui contribuent au développement commercial de leur entreprise de la tech. Notre invitée est Nancy Bramble, la directrice marketing de Timetonic, un éditeur de logiciel nocode francais. L’expérience de Nancy est doublement intéressante :   Elle a pu faire démarrer très vite sa carrière en rejoignant une startup,  Elle fait partie de l’écosysteme #nocode, un mouvement technologique qui transforme la manière de construire les applications et qu’il faut absolument connaitre.  Nous avons parlé de son parcours, des possibilités qu'elle a eues en rejoignant TimeTonic, de nocode, des causes qu'elle soutient #ecologie #education et des ses références, à retrouver sur le site.  ⭐Tu aimes TechLipstick ?  Le meilleur encouragement, c'est de t'abonner et de noter l'épisode !  Pour être intégrée à la future newsletter et à la communauté, suis TechLipstick sur LinkedIn, c'est par ici. Si tu veux proposer un témoignage ou me faire un feedback: aurelie@techlipstick.com",IA,2023-02-06,TechLipstick
7JyjjDJ6benEc2LFRoW3Yy,"#32 - Former les Heads of Sales de la Tech - Aurelie Salomon, WoMen'Up et BossieWomeninSales",https://open.spotify.com/embed/episode/4Ky53pXlruXGpQi7Et50Ds,"""Pour pouvoir mener tous engagements, il faut suivre ses envies, répondre a ses besoins, et aussi nourrir ses valeurs. Parce que nourrir ses valeurs, c’est se donner l’occasion d’être heureuse” Aurélie Salomon est Présidente de l’association WoMen'Up, fondatrice de BossieWomenInSales et a été Head of Sales dans une HR Tech. Nous avons parlé des métiers de la vente, qu’elle adore, de ses nombreux engagements pour la cause des femmes et de ses ambitions pour BWIS. En exclu, elle livre ses secrets pour arriver à tout faire en préservant son équilibre.  ⭐Tu aimes TechLipstick ? Le meilleur encouragement, c'est de t'abonner et de noter l'épisode ! Pour être intégrée à la future newsletter et à la communauté, suis TechLipstick sur LinkedIn, c'est par ici. Si tu veux proposer un témoignage ou me faire un feedback: aurelie@techlipstick.com⭐⭐  La discussion a porté sur :   Au sujet de WoMen'Up (00.20 - 5.30)  Ce que lui a apporté le fait de travailler pour l'association, en démarrant comme responsable partenariats ( 5.30-8.20)  Son parcours (9.10 -12.00)  La prospection commerciale (12.30 -14.40)   Comment elle est passée dans la tech (15.20 - 17.40)   Les étapes d'une progression de carrière dans les ventes (18.20 - 19.40)   Les différents métiers de la vente (20 - 24.30)   Les qualités pour être dans un métier sales (24.40 - 28.20)   La différence entre vendre dans la tech par rapport aux autres secteurs (28.40 - 32.30)   BossieWomenInSales (32.30 -36.20)   Les différences de salaire entre hommes et femmes (36.20 - 42.20)   Objectifs 2023 (42.20 - 44.50)   Ses secrets pour tout faire (44.50 - 48.50)  Pour les références, rendez-vous sur TechLipstick.com ici. ",IA,2023-01-28,TechLipstick
